stage,global_epoch,local_epoch,train_time_sec,train_lr,train_loss,train_loss_recon_total,train_loss_recon_exact_total,train_loss_recon_tol_total,train_loss_vq,train_loss_enc_var,train_loss_code_norm,train_loss_cont_projection,train_loss_cont_parent_margin,train_cont_alpha_entropy,train_cont_alpha_mean_entropy,train_cont_alpha_sample_entropy,train_cont_alpha_final_entropy,train_cont_alpha_final_usage_entropy,train_cont_alpha_mean_max,train_cont_alpha_sample_max,train_cont_alpha_final_max,train_cont_adapter_delta_logit_norm,train_cont_alpha_adapter_enabled,train_cont_residual_norm,train_cont_safe_radius,train_cont_hull_scale,train_cont_hull_scale_delta,train_cont_hull_expansion_fraction,train_cont_geometric_projection_mse,train_cont_distance_reference_mse,train_cont_hard_vertex_mse,train_cont_projection_gain_vs_hard,train_cont_decode_uses_projection_target,train_continuous_sample_mix,train_continuous_gumbel_tau,train_continuous_posterior_temperature,train_blank,train_blank_sep,train_loss_isi,train_loss_ctx,train_loss_ctx_field,train_loss_sp_cons,train_loss_sp_token,train_loss_sp_pixel,train_lambda_sp_token_eff,train_lambda_sp_pixel_eff,train_sp_memory_used,train_adj_memory_used,train_adj_pred_mean,train_adj_upper_allowed_mean,train_adj_lower_allowed_mean,train_adj_tgt_mean,train_adj_conf_mean,train_avg_vq_blank_frac,train_avg_vq_residual_norm,train_avg_vq_commit,train_avg_vq_usage,train_blank_token_norm,train_activity_offset_norm,train_pos_weight_eff,train_lambda_ctx_eff,train_lambda_isi,train_lambda_vq,train_cfg_drop_prob,train_training_prob_threshold_used,train_pred_mean_p,train_tgt_mean,train_loss_recon_l1,train_loss_recon_l1_exact,train_loss_recon_l1_tol,train_loss_recon_l2,train_loss_recon_l2_exact,train_loss_recon_l2_tol,train_perplexity_nonblank_l1,train_active_codes_nonblank_l1,train_child_per_active_parent_l1,train_vq_commit_l1,train_vq_usage_l1,train_vq_soft_usage_raw_l1,train_perplexity_nonblank_l2,train_active_codes_nonblank_l2,train_child_per_active_parent_l2,train_vq_commit_l2,train_vq_usage_l2,train_vq_soft_usage_raw_l2,train_vq_num_levels,train_vq_near_zero_thresh,train_vq_l1_num_codes,train_vq_l1_code_dim,train_vq_l1_alive,train_vq_l1_dead,train_vq_l1_alive_frac,train_vq_l1_dead_frac,train_vq_l1_norm_min,train_vq_l1_norm_max,train_vq_l1_norm_mean,train_vq_l1_norm_std,train_vq_l1_cos_max,train_vq_l1_cos_min,train_vq_l1_cos_mean,train_vq_l1_cos_std,train_vq_l2_num_codes,train_vq_l2_code_dim,train_vq_l2_alive,train_vq_l2_dead,train_vq_l2_alive_frac,train_vq_l2_dead_frac,train_vq_l2_norm_min,train_vq_l2_norm_max,train_vq_l2_norm_mean,train_vq_l2_norm_std,train_vq_l2_cos_max,train_vq_l2_cos_min,train_vq_l2_cos_mean,train_vq_l2_cos_std,train_vq_total_codes,train_vq_total_alive,train_vq_total_dead,train_vq_total_alive_frac,train_vq_total_dead_frac,train_AUPRC_tol_cond,val_val_loss_BCE,val_val_loss_BCE_full,val_val_loss_vq,val_val_loss_BCE_cond,val_val_loss_BCE_full_cond,val_val_loss_vq_cond,val_AUPRC_cond,val_BestF1_cond,val_BestF1_threshold_cond,val_AUPRC_tol_cond,val_BestF1_tol_cond,val_BestF1_threshold_tol_cond,val_eval_count,val_eval_density,val_eval_mask_frac,val_cont_adapter_projection_mse,val_cont_geometric_projection_mse,val_cont_distance_reference_mse,val_cont_hard_vertex_mse,val_val_loss_recon_ref1_cond,val_val_loss_recon_ref1_exact_cond,val_val_loss_recon_ref1_tol_cond,val_val_loss_recon_ref2_cond,val_val_loss_recon_ref2_exact_cond,val_val_loss_recon_ref2_tol_cond,val_val_loss_BCE_uncond,val_val_loss_BCE_full_uncond,val_val_loss_vq_uncond,val_AUPRC_uncond,val_BestF1_uncond,val_BestF1_threshold_uncond,val_AUPRC_tol_uncond,val_BestF1_tol_uncond,val_BestF1_threshold_tol_uncond,val_val_loss_recon_ref1_uncond,val_val_loss_recon_ref1_exact_uncond,val_val_loss_recon_ref1_tol_uncond,val_val_loss_recon_ref2_uncond,val_val_loss_recon_ref2_exact_uncond,val_val_loss_recon_ref2_tol_uncond,is_base,is_finetune,base_best_epoch,ft_shift_offset
base,109,109,166.85462141036987,0.0007110589921688983,0.10047754893700282,0.08936999316016833,0.006755012429008881,0.08261498088637988,0.0016680687122667829,0.007691341390212377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0141813030865403e-07,0.0008547157621554409,0.006419551648044338,0.021943665047486623,4.596789324295969e-07,1.0132795485636354e-06,0.0045866565157969795,0.001,0.0001,1.0,1.0,0.012498564987132947,0.06805411030848821,0.04355463075141112,0.05444328809777896,0.9996986230214436,0.917144775390625,0.053337097416321436,0.0016325294272974133,3.553929521634321e-05,0.2509418725967407,0.25474920868873596,1.0,0.1,0.01,1.0,0.0,0.5,0.0059226283182700476,0.00011746522698861858,0.008953962723414104,0.00016811696502069633,0.008785845836003621,0.08265452161431312,0.0066289247013628485,0.07602559650937717,29.76893876393636,31.866666666666667,1.0,0.002552652560795347,6.814403047125475e-05,0.0681440273920695,188.7606519063314,228.8,7.160565476190476,0.0007124062899189691,2.93455930015322e-06,0.0029345591862996417,2,1e-06,32,64,32,0,1.0,0.0,8.283923149108887,9.590986251831055,8.91192626953125,0.3874642848968506,0.9881473779678345,-0.9901769161224365,-0.02364615723490715,0.691138505935669,256,64,256,0,1.0,0.0,0.04934688284993172,3.740164041519165,0.8197354078292847,0.530022919178009,0.9976527690887451,-0.997459888458252,0.017102111130952835,0.589891791343689,288,288,0,1.0,0.0,0.09347262434334566,0.12992792079846063,0.12992792079846063,0.0016879164904821664,0.12992792079846063,0.12992792079846063,0.0016879164904821664,0.01139047219071402,0.0475727339312945,0.3400000035762787,0.09347262434334566,0.17225604264976047,0.3400000035762787,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12992792079846063,0.005796951494024445,0.12413096986711025,0.0,0.0,0.0,0.12992792079846063,0.12992792079846063,0.0016879164904821664,0.01139047219071402,0.0475727339312945,0.3400000035762787,0.09347262434334566,0.17225604264976047,0.3400000035762787,0.12992792079846063,0.005796951494024445,0.12413096986711025,0.0,0.0,0.0,1,0,279,279
base,110,110,171.10426497459412,0.0007063346383225208,0.09983967319130897,0.08875546579559644,0.006829726773624619,0.08192573909958203,0.001721576671116054,0.007702508211756746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0141992892916581e-07,0.0008275666776171419,0.005774288554675877,0.021479085770746073,4.641892653959682e-07,1.0132795599323194e-06,0.004631759886008998,0.001,0.0001,1.0,1.0,0.012564002815634013,0.06660324943562348,0.04262608072410027,0.0532826008896033,0.9997000773747762,0.91754150390625,0.05379724825421969,0.0016851702549805245,3.640642341148729e-05,0.2509691119194031,0.254783570766449,1.0,0.1,0.01,1.0,0.0,0.5,0.005942506901919842,0.00012187170553564404,0.008603527148564657,0.0002235816481212775,0.008379945158958435,0.08230282093087832,0.006662040529772639,0.07564077998201052,29.723665873209637,31.866666666666667,1.0,0.002645987489571174,7.005168117757421e-05,0.07005167802174886,190.19241523742676,229.56666666666666,7.181994047619047,0.000724353010688598,2.7611654275006003e-06,0.0027611653010050454,2,1e-06,32,64,32,0,1.0,0.0,8.274354934692383,9.558491706848145,8.898910522460938,0.3845601975917816,0.9874148368835449,-0.9900867342948914,-0.02352202869951725,0.6910252571105957,256,64,256,0,1.0,0.0,0.03650097921490669,3.690061569213867,0.8227747678756714,0.5408912897109985,0.9984647035598755,-0.9970443844795227,0.018401045352220535,0.5884066820144653,288,288,0,1.0,0.0,0.08918676121235802,0.12858054166038832,0.12858054166038832,0.001684524924106275,0.12858054166038832,0.12858054166038832,0.001684524924106275,0.011443127506722672,0.045734363203438065,0.3499999940395355,0.08918676121235802,0.167199024333585,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12858054166038832,0.005691393744200468,0.12288914682964484,0.0,0.0,0.0,0.12858054166038832,0.12858054166038832,0.001684524924106275,0.011443127506722672,0.045734363203438065,0.3499999940395355,0.08918676121235802,0.167199024333585,0.3499999940395355,0.12858054166038832,0.005691393744200468,0.12288914682964484,0.0,0.0,0.0,1,0,279,279
base,111,111,165.599915266037,0.0007015882058642161,0.09986726169784864,0.08882005189855893,0.006735293567180634,0.08208475808302561,0.0016654823130617539,0.007678338636954625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0142205203086027e-07,0.0008340435354815175,0.006229728429267804,0.0214323869595925,4.531011038958847e-07,1.0132795637218806e-06,0.004520878304416934,0.001,0.0001,1.0,1.0,0.012412500381469727,0.0671125711252292,0.04295204691588879,0.05369005811711152,0.999701585372289,0.9182027180989584,0.052838518967231116,0.001629829309725513,3.5653008732576076e-05,0.25096169114112854,0.25478142499923706,1.0,0.1,0.01,1.0,0.0,0.5,0.0058615237008780244,0.00011774295247353923,0.00869107743104299,0.00022618258371949197,0.008464894692103068,0.08230174382527669,0.0065656566371520364,0.07573608706394831,29.705043220520018,31.933333333333334,1.0,0.002560385634812216,6.888819880259688e-05,0.06888819535573323,189.00647532145183,229.6,7.180625,0.0006992729846388102,2.4178188292959626e-06,0.0024178187052408856,2,1e-06,32,64,32,0,1.0,0.0,8.267460823059082,9.552502632141113,8.88420295715332,0.3835444450378418,0.9880942106246948,-0.9899832606315613,-0.02355312742292881,0.6909758448600769,256,64,256,0,1.0,0.0,0.0395539216697216,3.5342981815338135,0.8197462558746338,0.5307309031486511,0.9978948831558228,-0.9972323179244995,0.018969383090734482,0.5901850461959839,288,288,0,1.0,0.0,0.08975478042191651,0.12890511378645897,0.12890511378645897,0.0017208268400281668,0.12890511378645897,0.12890511378645897,0.0017208268400281668,0.010655339110970273,0.04203016889423697,0.3400000035762787,0.08975478042191651,0.1653574287381117,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12890511378645897,0.005680015349450211,0.12322509537140529,0.0,0.0,0.0,0.12890511378645897,0.12890511378645897,0.0017208268400281668,0.010655339110970273,0.04203016889423697,0.3400000035762787,0.08975478042191651,0.1653574287381117,0.3499999940395355,0.12890511378645897,0.005680015349450211,0.12322509537140529,0.0,0.0,0.0,1,0,279,279
base,112,112,172.5182671546936,0.0006968202152937907,0.09997093280156454,0.08890126769741376,0.006705111676516632,0.08219615618387859,0.0017755202599801124,0.007596345556279024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0141769829867068e-07,0.0008191825669200625,0.006141540982450048,0.021499619136253992,4.721651265526816e-07,1.0132795523531967e-06,0.004711518483236432,0.001,0.0001,1.0,1.0,0.013226907265683015,0.06693892441689968,0.04284091250350078,0.053551138813296956,0.9996957063674927,0.9184468587239584,0.054286143432060875,0.0017355557026651999,3.9964551130348504e-05,0.25093644857406616,0.2547524571418762,1.0,0.1,0.01,1.0,0.0,0.5,0.005841131027167042,0.00012168924586148932,0.008631819486618042,0.00019677666326363882,0.00843504269917806,0.08242740333080292,0.006557529179068903,0.07586987415949503,29.560519981384278,31.633333333333333,1.0,0.002732368449990948,7.73029283057743e-05,0.07730292479197184,190.16085675557454,230.9,7.235813492063492,0.0007387429436979194,2.6261728180543285e-06,0.002626172701517741,2,1e-06,32,64,32,0,1.0,0.0,8.252845764160156,9.534367561340332,8.864988327026367,0.3804749846458435,0.9867876172065735,-0.990008533000946,-0.023531300947070122,0.6907397508621216,256,64,256,0,1.0,0.0,0.043723657727241516,3.3210859298706055,0.8271193504333496,0.5405973792076111,0.9974199533462524,-0.997433602809906,0.01942029967904091,0.5924819111824036,288,288,0,1.0,0.0,0.09549482324093614,0.12868308275938034,0.12868308275938034,0.0017221926924927782,0.12868308275938034,0.12868308275938034,0.0017221926924927782,0.011795049899071352,0.046234723834232265,0.3499999940395355,0.09549482324093614,0.17079265378575817,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12868308275938034,0.0056956380140036345,0.12298744668563207,0.0,0.0,0.0,0.12868308275938034,0.12868308275938034,0.0017221926924927782,0.011795049899071352,0.046234723834232265,0.3499999940395355,0.09549482324093614,0.17079265378575817,0.3499999940395355,0.12868308275938034,0.0056956380140036345,0.12298744668563207,0.0,0.0,0.0,1,0,279,279
base,113,113,170.77310466766357,0.000692031189475141,0.09958716109395027,0.08859199856718382,0.006713662079224984,0.08187833602229753,0.0016973426604333024,0.007610633674388131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0141684848955871e-07,0.0008179501358730098,0.006112341862171888,0.0213461775953571,4.646231521595231e-07,1.0132795637218806e-06,0.004636098731619616,0.001,0.0001,1.0,1.0,0.012936347226301829,0.06692541527251403,0.04283226585636536,0.05354033137361209,0.9996994217236836,0.91845703125,0.053167591492335,0.0016598577223097286,3.748494188281863e-05,0.2509177029132843,0.2547343671321869,1.0,0.1,0.01,1.0,0.0,0.5,0.005824384636556109,0.00011966281502585237,0.008767294883728027,0.00024247065496941407,0.008524824182192485,0.08201652765274048,0.006531809084117412,0.0754847176373005,29.66063683827718,31.8,1.0,0.0026122602711742124,7.221150723732231e-05,0.07221150398254395,188.83117078145344,228.23333333333332,7.145032051282052,0.0007074551753855,2.7583759219851344e-06,0.0027583758036295574,2,1e-06,32,64,32,0,1.0,0.0,8.241479873657227,9.524252891540527,8.85057258605957,0.38138559460639954,0.9867937564849854,-0.9897900223731995,-0.023759033530950546,0.6907880902290344,256,64,256,0,1.0,0.0,0.058649271726608276,3.319580078125,0.8301842212677002,0.5472554564476013,0.9973689317703247,-0.9970220923423767,0.017499098554253578,0.593198299407959,288,288,0,1.0,0.0,0.09298457665581403,0.12902970736225447,0.12902970736225447,0.0017445395545413096,0.12902970736225447,0.12902970736225447,0.0017445395545413096,0.011635682034799115,0.04558030156314843,0.3400000035762787,0.09298457665581403,0.16593861197095497,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12902970736225447,0.005580710829235613,0.1234489946315686,0.0,0.0,0.0,0.12902970736225447,0.12902970736225447,0.0017445395545413096,0.011635682034799115,0.04558030156314843,0.3400000035762787,0.09298457665581403,0.16593861197095497,0.3499999940395355,0.12902970736225447,0.005580710829235613,0.1234489946315686,0.0,0.0,0.0,1,0,279,279
base,114,114,173.0104944705963,0.0006872216535789155,0.09968486328919729,0.08869874974091847,0.006762254890054465,0.08193649500608444,0.00166577697188283,0.007592959717536966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0141204427327466e-07,0.0008321211207658052,0.00626930931272606,0.02183304224163294,4.720039119850602e-07,1.0132795447740742e-06,0.0047099063095326224,0.001,0.0001,1.0,1.0,0.012910672836005688,0.06771379013856252,0.043336827059586844,0.054171031713485716,0.9996923565864563,0.9173482259114584,0.05271035643915335,0.0016275093657895923,3.826760585070588e-05,0.25092563033103943,0.25474798679351807,1.0,0.1,0.01,1.0,0.0,0.5,0.005880101164802909,0.00012017951521556825,0.008669350544611614,0.00022876205233236154,0.00844058891137441,0.08219673683245977,0.0065906833546857035,0.07560605357090631,29.566839090983073,31.766666666666666,1.0,0.002559806755743921,7.306351205140041e-05,0.07306350866953532,188.420778910319,228.5,7.153458333333333,0.0006952119777755191,3.471700525399986e-06,0.003471700350443522,2,1e-06,32,64,32,0,1.0,0.0,8.230915069580078,9.508161544799805,8.834359169006348,0.38005194067955017,0.9871121644973755,-0.9892717599868774,-0.023806674405932426,0.6907587647438049,256,64,256,0,1.0,0.0,0.05793584883213043,2.7808682918548584,0.8184888362884521,0.5161754488945007,0.9985631704330444,-0.9978741407394409,0.018433351069688797,0.5935670733451843,288,288,0,1.0,0.0,0.09097909990346892,0.12917503714561462,0.12917503714561462,0.0017449801768331479,0.12917503714561462,0.12917503714561462,0.0017449801768331479,0.010768123932779374,0.04291608769901461,0.3400000035762787,0.09097909990346892,0.16666666666666666,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12917503714561462,0.005713136323417227,0.12346190276245277,0.0,0.0,0.0,0.12917503714561462,0.12917503714561462,0.0017449801768331479,0.010768123932779374,0.04291608769901461,0.3400000035762787,0.09097909990346892,0.16666666666666666,0.3499999940395355,0.12917503714561462,0.005713136323417227,0.12346190276245277,0.0,0.0,0.0,1,0,279,279
base,115,115,171.4561767578125,0.0006823921350249233,0.09950145880381266,0.08852254102627437,0.0066363087195592625,0.08188623189926147,0.0017040782181235651,0.0075758863085259994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.014010583351895e-07,0.0008201223138409356,0.006233892046536008,0.021338080366452534,4.5740081944245503e-07,1.0132795485636354e-06,0.0045638754013149685,0.001,0.0001,1.0,1.0,0.012719245906919242,0.06693892354766527,0.04284091213097175,0.05355113906164964,0.9996957262357076,0.9191670735677083,0.053613839050134025,0.0016602421645075082,4.383604349034916e-05,0.2509031295776367,0.2547341585159302,1.0,0.1,0.01,1.0,0.0,0.5,0.005747335687434922,0.00011748621673177695,0.008448124925295512,0.00025940748552481335,0.008188718060652415,0.08218644708395004,0.0064417531054156525,0.0757446934779485,29.396055761973063,31.466666666666665,1.0,0.0025999057261894146,8.409599116324293e-05,0.08409598668416342,188.74954897562662,229.53333333333333,7.195833333333334,0.0007205786067061126,3.5760960997777146e-06,0.0035760958989461264,2,1e-06,32,64,32,0,1.0,0.0,8.214982032775879,9.497574806213379,8.8154296875,0.3797425627708435,0.9872633218765259,-0.9888277649879456,-0.023896707221865654,0.6906796097755432,256,64,256,0,1.0,0.0,0.0412123017013073,3.1502184867858887,0.8137934803962708,0.5131304860115051,0.9982199668884277,-0.9970139861106873,0.017717985436320305,0.5914407968521118,288,288,0,1.0,0.0,0.09399729530202323,0.12894748648007712,0.12894748648007712,0.0017004042262366663,0.12894748648007712,0.12894748648007712,0.0017004042262366663,0.01121534662334988,0.044130083801030215,0.3400000035762787,0.09399729530202323,0.1698271938655891,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12894748648007712,0.005575108885144194,0.1233723796904087,0.0,0.0,0.0,0.12894748648007712,0.12894748648007712,0.0017004042262366663,0.01121534662334988,0.044130083801030215,0.3400000035762787,0.09399729530202323,0.1698271938655891,0.3499999940395355,0.12894748648007712,0.005575108885144194,0.1233723796904087,0.0,0.0,0.0,1,0,279,279
base,116,116,174.33790040016174,0.0006775431634242984,0.09932440419991811,0.08838842983047167,0.0068218490108847615,0.08156658137838045,0.001673406168508033,0.007558835142602523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.014050999022705e-07,0.0008103156122767056,0.005979724585389098,0.0219436996926864,4.7214470365967525e-07,1.0132795599323194e-06,0.004711314213151733,0.001,0.0001,1.0,1.0,0.013063147555415829,0.06722655532260736,0.043024996668100356,0.05378124490380287,0.9996973514556885,0.9167012532552083,0.05273252179225286,0.0016378759406507014,3.5530223188591964e-05,0.2509205639362335,0.25475531816482544,1.0,0.1,0.01,1.0,0.0,0.5,0.005906066422661145,0.00012067522353997144,0.008675553401311238,0.000271113154788812,0.008404439687728882,0.08188176527619362,0.006618514144793153,0.07526325161258379,29.73948713938395,31.833333333333332,1.0,0.002579191109786431,6.846659501510051e-05,0.06846659183502198,191.3160264333089,231.13333333333333,7.234490740740741,0.0006965607540526737,2.5938512029218447e-06,0.002593851089477539,2,1e-06,32,64,32,0,1.0,0.0,8.202166557312012,9.473438262939453,8.801318168640137,0.3797854483127594,0.9881033897399902,-0.9885138273239136,-0.023929156363010406,0.6906945109367371,256,64,256,0,1.0,0.0,0.057615574449300766,3.1801867485046387,0.8140202760696411,0.5192538499832153,0.9980491995811462,-0.9980478286743164,0.01899608224630356,0.5898885726928711,288,288,0,1.0,0.0,0.09389747673491103,0.1284440333644549,0.1284440333644549,0.0016800559921345364,0.1284440333644549,0.1284440333644549,0.0016800559921345364,0.011205384251533475,0.0430102988350498,0.3400000035762787,0.09389747673491103,0.17111344957574628,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1284440333644549,0.005735906229044001,0.12270812628169854,0.0,0.0,0.0,0.1284440333644549,0.1284440333644549,0.0016800559921345364,0.011205384251533475,0.0430102988350498,0.3400000035762787,0.09389747673491103,0.17111344957574628,0.3499999940395355,0.1284440333644549,0.005735906229044001,0.12270812628169854,0.0,0.0,0.0,1,0,279,279
base,117,117,168.0693929195404,0.0006726752705214191,0.0990683635075887,0.08807289203008016,0.006848591240122914,0.08122429996728897,0.0016499209178922078,0.007574912393465638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.013878417666092e-07,0.0008404687250731513,0.006559557234868407,0.022115879754225413,4.840597815321719e-07,1.0132795485636354e-06,0.0048304650777330005,0.001,0.0001,1.0,1.0,0.012898773855219285,0.06801219197611014,0.04352780319750309,0.05440975291033586,0.9997007509072622,0.91551513671875,0.05257679335772991,0.0016154746486184497,3.4446264665651444e-05,0.25087204575538635,0.2547133266925812,1.0,0.1,0.01,1.0,0.0,0.5,0.0059964494003603855,0.00012151647509502557,0.008417416612307231,0.00017466186545789242,0.008242755134900411,0.08175982882579168,0.006717594837148984,0.07504223336776097,29.76951249440511,31.933333333333334,1.0,0.0025391219882294537,6.6331286507193e-05,0.0663312832514445,190.90505498250326,230.4,7.207152777777778,0.0006918273167684675,2.5612434801776845e-06,0.0025612433751424153,2,1e-06,32,64,32,0,1.0,0.0,8.194218635559082,9.463032722473145,8.786543846130371,0.3761182129383087,0.9878619909286499,-0.9883722066879272,-0.02385186217725277,0.6904687285423279,256,64,256,0,1.0,0.0,0.0443885512650013,2.8442904949188232,0.8080324530601501,0.5056104063987732,0.9982719421386719,-0.9982432126998901,0.019782250747084618,0.5881147384643555,288,288,0,1.0,0.0,0.0965052155400567,0.1286595327158769,0.1286595327158769,0.001700002932921052,0.1286595327158769,0.1286595327158769,0.001700002932921052,0.011923956079655776,0.04609511037085907,0.3400000035762787,0.0965052155400567,0.17227004493530398,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1286595327158769,0.005702931433916092,0.12295660004019737,0.0,0.0,0.0,0.1286595327158769,0.1286595327158769,0.001700002932921052,0.011923956079655776,0.04609511037085907,0.3400000035762787,0.0965052155400567,0.17227004493530398,0.3499999940395355,0.1286595327158769,0.005702931433916092,0.12295660004019737,0.0,0.0,0.0,1,0,279,279
base,118,118,170.28687977790833,0.0006677889901355985,0.09891510407129923,0.087886809806029,0.00662065672998627,0.08126615360379219,0.0017101141895788411,0.007620255587001642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0137118569749267e-07,0.0008273166138678789,0.006052460800856352,0.021678887183467548,4.625283092233682e-07,1.0132795599323194e-06,0.004615150314445297,0.001,0.0001,1.0,1.0,0.012987042715152105,0.06764146288235982,0.04329053622980913,0.05411317075292269,0.9996864517529805,0.9184916178385417,0.0530732245494922,0.00166329147759825,4.682271276881996e-05,0.2508254051208496,0.2546728849411011,1.0,0.1,0.01,1.0,0.0,0.5,0.005774061327489714,0.00011930435454511704,0.008296218017737072,0.0001945376085738341,0.00810168037811915,0.08166464666525523,0.0064747535313169164,0.07518989319602648,29.23039131164551,31.433333333333334,1.0,0.002620043628849089,9.106652444946424e-05,0.09106651941935222,188.14918969472248,229.5,7.204930555555555,0.000706539328287666,2.5789023595734762e-06,0.0025789022445678713,2,1e-06,32,64,32,0,1.0,0.0,8.178705215454102,9.445283889770508,8.76862621307373,0.37439823150634766,0.9868406057357788,-0.9879889488220215,-0.023863041773438454,0.6902087330818176,256,64,256,0,1.0,0.0,0.0454263873398304,3.5178158283233643,0.8164756298065186,0.526498556137085,0.9984762668609619,-0.9978209733963013,0.019108107313513756,0.5895505547523499,288,288,0,1.0,0.0,0.09627731868787107,0.129063052435716,0.129063052435716,0.0017216186970472336,0.129063052435716,0.129063052435716,0.0017216186970472336,0.01183664877738667,0.04672105694040595,0.3499999940395355,0.09627731868787107,0.17053891539395308,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.129063052435716,0.005467126223569115,0.12359592504799366,0.0,0.0,0.0,0.129063052435716,0.129063052435716,0.0017216186970472336,0.01183664877738667,0.04672105694040595,0.3499999940395355,0.09627731868787107,0.17053891539395308,0.3499999940395355,0.129063052435716,0.005467126223569115,0.12359592504799366,0.0,0.0,0.0,1,0,279,279
